458
214
0.383788 0.395670 0.234930 83.107182
0.391029 0.393531 0.242914 83.822036
0.398274 0.391612 0.250951 84.586020
0.405513 0.389904 0.259040 85.378438
0.412735 0.388396 0.267184 86.172692
0.419932 0.387076 0.275383 86.996221
0.427094 0.385933 0.283639 87.821676
0.434214 0.384955 0.291952 88.637379
0.441285 0.384131 0.300323 89.472097
0.448301 0.383452 0.308754 90.299472
0.455256 0.382907 0.317244 91.128288
0.462145 0.382487 0.325795 91.985429
0.468964 0.382184 0.334407 92.829680
0.475707 0.381988 0.343082 93.701886
0.482369 0.381892 0.351821 94.598564
0.488948 0.381889 0.360623 95.498412
0.495439 0.381971 0.369490 96.444655
0.501839 0.382133 0.378421 97.397018
0.508145 0.382369 0.387418 98.392730
0.514354 0.382674 0.396479 99.422093
0.520465 0.383044 0.405605 100.484715
0.526476 0.383476 0.414794 101.599647
0.532386 0.383966 0.424046 102.740590
0.538195 0.384513 0.433358 103.943840
0.543903 0.385113 0.442729 105.176510
0.549511 0.385765 0.452157 106.480670
0.555019 0.386467 0.461640 107.824071
